,file_name,caption
23041,COCO_val2014_000000431521.jpg,The emu is sitting in the dirt near a metal fence. 
29856,COCO_val2014_000000446881.jpg,a living room with a big TV and furniture 
158126,COCO_val2014_000000290282.jpg,A woman throws up the tennis ball to serve
185726,COCO_val2014_000000291048.jpg,A lady in a hat with sunglasses on.
64890,COCO_val2014_000000102837.jpg,a person skis down a mountain with white snow.
179880,COCO_val2014_000000246233.jpg,A large boat propped up on the beach.
35655,COCO_val2014_000000356248.jpg, a man holding onto a little blond girl 
45975,COCO_val2014_000000126065.jpg,A stone building with a large clock on it's face.
108725,COCO_val2014_000000080010.jpg,Four workers stand around a fire hydrant talking.
66604,COCO_val2014_000000147590.jpg,A wooden table with a tray of food and glass of wine.
88536,COCO_val2014_000000525869.jpg,A herd of sheep are seen on a farm
59167,COCO_val2014_000000061584.jpg,a couple is sitting on a statue of a horse and some plants
72827,COCO_val2014_000000076962.jpg,The fireplug is the dominant element with the architecturally interesting building in the background.
43763,COCO_val2014_000000513659.jpg,A painted picture of a  old fashion factory..
53807,COCO_val2014_000000405191.jpg,A man tossing a frisbee while standing on a lush green park.
157681,COCO_val2014_000000281123.jpg,A living room with a red couch sitting beneath a window.
100130,COCO_val2014_000000440455.jpg,A man is sitting at a computer desk and a dog has its paws on a table. 
10653,COCO_val2014_000000252203.jpg,Two dogs sitting on a car seat wanting to get out
201932,COCO_val2014_000000409099.jpg,A bundt cake on a plate by a bowl of fruit.
94107,COCO_val2014_000000244468.jpg,The white cat is looking out the window.
21848,COCO_val2014_000000079816.jpg,A red truck parked on top of a dirty ground.
82378,COCO_val2014_000000307511.jpg,Old fashioned car that has two surfboards on it
108104,COCO_val2014_000000034701.jpg,A white toilet and a sink in a room.
95007,COCO_val2014_000000012166.jpg,A brown and white horse eating next to a white horse.
25351,COCO_val2014_000000549361.jpg,A young man standing against a wall talking on a cell phone.
124255,COCO_val2014_000000441216.jpg,A man standing near a yellow passenger train.
126955,COCO_val2014_000000364444.jpg,A room with several televisions inside showing sports
72949,COCO_val2014_000000068838.jpg,A blue road sign with lots of white arrows on it.
188817,COCO_val2014_000000458953.jpg,A large open field with may people flying and looking at kites.
108119,COCO_val2014_000000379529.jpg,A toilet attached to a red and white brick wall.
136787,COCO_val2014_000000090991.jpg,A surfer at the top of a wave in the air doing a trick. 
102107,COCO_val2014_000000359947.jpg,a woman taking a picture of her microwave
85425,COCO_val2014_000000257624.jpg,a little girl is standing outside with a soccer ball
147561,COCO_val2014_000000533145.jpg,A hand holding a Nintendo Wii game controller.
45816,COCO_val2014_000000572181.jpg,A man talking on an old style cell phone.
111942,COCO_val2014_000000400719.jpg,A group of people in a city park many are flying kites.
134152,COCO_val2014_000000377723.jpg,group of people waiting to get onto a bus in the city
3303,COCO_val2014_000000262873.jpg,A man riding a snow board down a snow covered slope.
27074,COCO_val2014_000000423229.jpg,A train engine that is letting out smoke travelling down a railroad track with multiple passenger cars attached.
80123,COCO_val2014_000000376793.jpg,A person is lying on the ground in a city.
121480,COCO_val2014_000000556064.jpg,A woman holding a sandwich and sitting in front of plate with onion rings.
7228,COCO_val2014_000000352684.jpg,A man in shirt and tie standing in lobby next to other people.
108223,COCO_val2014_000000391343.jpg,People walking past several motorcycles parked on a street.
148727,COCO_val2014_000000231093.jpg,A bathroom with blue tiles and wooden vanity
90011,COCO_val2014_000000555900.jpg,Some food is half way out of a small oven
43471,COCO_val2014_000000139192.jpg,Elephants standing on a dirt ground behind a fence.
121265,COCO_val2014_000000220241.jpg,"Hot dog smothered with mustard, relish and onions"
45735,COCO_val2014_000000288391.jpg,A giant smart phone attached to a bunch of wires.
31629,COCO_val2014_000000436653.jpg,cars driving down a somewhat busy road with a green light 
132928,COCO_val2014_000000208585.jpg,A brick bridge over a busy city streets.
194462,COCO_val2014_000000297726.jpg,A stylish older clock is portrayed on a white background
155247,COCO_val2014_000000309173.jpg,A red and white traffic sign attached to a pole in a city.
126399,COCO_val2014_000000113533.jpg,The happy couple cutting their wedding cake together
194365,COCO_val2014_000000192296.jpg,a few people that are looking at their phones
53688,COCO_val2014_000000546685.jpg,Several soldiers in a barracks are playing a game.
141867,COCO_val2014_000000171351.jpg,A man riding his bike near the beach.
148650,COCO_val2014_000000346940.jpg,a tea pot is steaming on the stove top
38099,COCO_val2014_000000477067.jpg,An elephant trumpets while a person rides on its back.
39462,COCO_val2014_000000184384.jpg,A large piece of blueberry cake on a plate.
38180,COCO_val2014_000000032677.jpg,A dog and a cat sleeping next to each other.
109788,COCO_val2014_000000316553.jpg,The dog is looking at the horse while standing on his hind legs. 
56522,COCO_val2014_000000239627.jpg,Two sinks in a kitchen with dirty dishes in them.
131411,COCO_val2014_000000357312.jpg,person on skis and snow poles slides down snow
99153,COCO_val2014_000000137211.jpg,A group of military vehicles in a field. 
101321,COCO_val2014_000000355869.jpg,A man that is in the air on a wake board.
51399,COCO_val2014_000000298629.jpg,Two kids cleaning out their pumpkins as a woman watches nearby. 
120388,COCO_val2014_000000474502.jpg,A large white polar bear standing on a icy pool.
94795,COCO_val2014_000000081766.jpg,three large dogs sitting outside near a forested area
60775,COCO_val2014_000000359220.jpg,A man sitting at a table eating food.
165208,COCO_val2014_000000027768.jpg,a red white and black bus some people and a building
136758,COCO_val2014_000000326420.jpg,A young man riding on top of a wave on a surfboard.
61939,COCO_val2014_000000501919.jpg,A man with a large grey and black beard and glasses and a tie.
90282,COCO_val2014_000000376185.jpg,There is a person riding a skateboard on a tennis court
102635,COCO_val2014_000000084241.jpg,They are all working in the kitchen together.
115975,COCO_val2014_000000237496.jpg,A boy is riding a skateboard on the grass.
38546,COCO_val2014_000000186177.jpg,black and white picture of two zebras in a savannah
181978,COCO_val2014_000000052891.jpg,A dog holding a Frisbee in the middle of a beach.
134369,COCO_val2014_000000507135.jpg,A fire hydrant that is on a sidewalk.
27111,COCO_val2014_000000204098.jpg,A locomotive on tacks with smoke coming out of it's stack.
158454,COCO_val2014_000000010705.jpg,A group of people socializing at a dinner table in a restaurant.
93395,COCO_val2014_000000558498.jpg,Two couples sit on a bench in front of bushes with pink flowers.
89045,COCO_val2014_000000279877.jpg,A close up several different colored ties and styles.
118906,COCO_val2014_000000429697.jpg,Sheep forage for food in a snow covered range.
80031,COCO_val2014_000000378712.jpg,Dishes of food have doll figures in them.
11118,COCO_val2014_000000296265.jpg,A small plane flying through a cloudy evening sky.
200577,COCO_val2014_000000142774.jpg,The city bus is traveling down the road with its passengers.
40799,COCO_val2014_000000035963.jpg,A grave sight with teddy bears on a statue
58251,COCO_val2014_000000529850.jpg,A man kneeling down to a black cat on luggage.
196171,COCO_val2014_000000451798.jpg,A bunch of hats and ties hanging on a wall.
100682,COCO_val2014_000000203631.jpg,Skier poses in front of a scenic mountain view.
56672,COCO_val2014_000000222343.jpg,A band poster is above a bathroom toilet.
44589,COCO_val2014_000000566543.jpg,A group of girls is playing soccer as the goalie tries to catch the ball.
37702,COCO_val2014_000000504516.jpg,A black and brown dog with its tongue out. 
28041,COCO_val2014_000000504589.jpg,A woman in a yellow shirt is about to catch a white frisbee.
88502,COCO_val2014_000000383950.jpg,A street sign that reads flaming lips alley with a symbol on the left. 
92232,COCO_val2014_000000550714.jpg,A little child offering a bite of a banana.
34702,COCO_val2014_000000275657.jpg,a man with a fork ready to eat a pizza 
4796,COCO_val2014_000000562870.jpg,a silver and black mobile phone with small attachments to it
112482,COCO_val2014_000000531128.jpg,a large clock surrounded by statues and emblems
82262,COCO_val2014_000000561563.jpg,A white toilet bowl with a purple rug in front
38827,COCO_val2014_000000235244.jpg,A white table holding a plate of food that includes small bananas and fried balls.
83820,COCO_val2014_000000498383.jpg,An elephant sits on the dirt near some water.
184639,COCO_val2014_000000210372.jpg,A small kitchen with a blind over the window.
72008,COCO_val2014_000000390583.jpg,A bathroom with an open toilet lid and bath with sliding doors
188240,COCO_val2014_000000297146.jpg,Table with a platter of pizza and a plate with a slice.
93841,COCO_val2014_000000127135.jpg,a small dog sits inside of a small cart 
145890,COCO_val2014_000000282768.jpg,A man on a skateboard with a dog on the sidewalk 
117631,COCO_val2014_000000546596.jpg,3 stuffed animals standing and dressed like 3 wise men.
62701,COCO_val2014_000000046804.jpg,A sheep standing in grass next to a rock wall.
178057,COCO_val2014_000000337502.jpg,A large oblong uncooked pizza with toppings in an oven.
65049,COCO_val2014_000000215914.jpg,Adults play in the snow with balls and over sized mallets.
173746,COCO_val2014_000000038721.jpg,A picture of a woman on a cellphone with devil horns.
101971,COCO_val2014_000000486573.jpg,A clear vase of simple flowers is sitting in a windowsill.
37865,COCO_val2014_000000428175.jpg,A heavy old truck sits in the dirt.
65251,COCO_val2014_000000534210.jpg,A person riding a wave on a surf board
165096,COCO_val2014_000000372203.jpg,A wooden bench and a fire hydrant on a field.
101333,COCO_val2014_000000348162.jpg,A man slicing a cake with a long knife.
86519,COCO_val2014_000000004175.jpg,A tennis player winds up to hit a serve to her opponent.
124553,COCO_val2014_000000311205.jpg,A truck and a car driving on a street. 
53726,COCO_val2014_000000365139.jpg,The dog is in the kitchen sink and pizza is on the counter. 
144891,COCO_val2014_000000578740.jpg,an image of a train running down the track 
111916,COCO_val2014_000000134322.jpg,A kite flown above a body of water with many spectators
2420,COCO_val2014_000000103579.jpg,A person on a field throwing a Frisbee by a kid.
120759,COCO_val2014_000000129765.jpg,A group of people getting food from a table.
98604,COCO_val2014_000000165713.jpg,"The fireplug is positioned between 2 slanted posts, all three of which are dotted with graffiti."
183711,COCO_val2014_000000213162.jpg,A woman casually reaches up to hit a tennis ball.
39427,COCO_val2014_000000542260.jpg,A player defends his goal during a soccer game.
161686,COCO_val2014_000000353558.jpg,A bowl of apples and bananas sits on a woven cloth.
198160,COCO_val2014_000000531092.jpg,"A belted midsection is all that can be seen of a diner seated before a plate with a sandwich, pickle and salad. "
128183,COCO_val2014_000000465327.jpg,a kitchen with red walls some jars a sink and a stove
151283,COCO_val2014_000000576327.jpg,A short and stumpy zebra in it's natural habitat.
198267,COCO_val2014_000000549012.jpg,"A sandwich on a plate with meat, peppers, and cheese."
192542,COCO_val2014_000000360318.jpg,a small monkey sitting and eating in its habitat
118915,COCO_val2014_000000313627.jpg,A picture of two people sitting on a bench.
60327,COCO_val2014_000000411282.jpg,a pizza on a plate with some other food on the same table
68603,COCO_val2014_000000079356.jpg,People riding on top of a large elephant.
103888,COCO_val2014_000000366931.jpg,Two cakes have been placed in front of a family.
156265,COCO_val2014_000000093965.jpg,"Two zebras, one grazing and one staring straight ahead in a grassy field"
89291,COCO_val2014_000000317035.jpg,A battered pink suitcase next to an electric guitar.
143868,COCO_val2014_000000576667.jpg,The tiled bathroom has toilet lid closed with door ajar.
139592,COCO_val2014_000000267088.jpg,A closeup shot of two giraffes side by side.
111040,COCO_val2014_000000253477.jpg,A person stands on one leg on one end of a surfboard while another person holds the other end.
